title,url,metadata,content,section
Ways to Eat Wild Greens,https://www.eatright.org/food/food-groups/vegetables/dandelions-for-your-salad,"Contributors:Jill Kohn, MS, RDN, LDN
Reviewers:Academy Staff RDNs
Published:January 09, 2018
Reviewed:March 19, 2024","Historically, wild greens, including dandelion, lambsquarters and nettle, have been consumed by various indigenous groups in America. While many Americans may have grown up thinking plants such as dandelions are simply weeds, recent years have seen these plants catch the attention of a larger audience of chefs and people looking to eat locally.

Wild greens might appear on restaurant menus and at farmers markets, and in recipes for main dishes, soups and sides — and for good reason. Edible wild greens are flavorful, low in calories and high in vitamins, plus other nutrients, depending on the type of plant.

Wild greens are also versatile — they taste great sautéed in olive oil and in soups and casseroles, and some can be tossed raw into salads and piled on sandwiches. It's best to experiment with small amounts initially until you find which recipes suit your taste preferences.

Even though edible greens often grow in the wild, it’s generally better to buy them from a reliable source, such as a supermarket or a farmers market. Picking them yourself can be dangerous, since plants that look similar may exist and be unsafe to eat. Plus, you don't want to risk eating a plant that has been treated with chemicals, which is often the case for dandelions and other wild greens that grow on their own in neighborhoods and parks.

These are a few edible wild greens and how you can include them in your eating plan.

Lambsquarters

Lambsquarters is related to spinach and often described as being similar to it. The leaves are considered bitter and become milder when cooked. One cup of cooked lambsquarters has 464 milligrams of calcium and is a rich source of vitamins A and K. It also packs in more than 500 milligrams of potassium and is an excellent source of vitamin C.

Dandelion

Enjoy the roots, leaves and even the flowers of this common green that's hated by lawn owners and loved by cooks. The leaves are commonly found in salad mixes, such as mesclun, and are described as having a slightly bitter taste. The roots can be added to salads or roasted and ground to make a coffee substitute. From a nutritional standpoint, 1 cup of cooked dandelion greens boasts almost 150 milligrams of calcium and is an excellent source of vitamins A, C and K.

Amaranth

The amaranth plant is more commonly known for its seeds, but its leaves are edible, too. The leaves taste slightly sweet and can be eaten raw or cooked. A cup of cooked amaranth leaves provides approximately 3 milligrams of iron, 275 milligrams of calcium, 850 milligrams of potassium and almost 3 grams of protein — for only 28 calories.

Nettles

Nettles, also known as ""Stinging Nettles,"" can't be eaten raw, and you need to be careful when handling them. Using tongs or durable gloves is recommended, because the raw leaves can sting the skin. Once cooked, 1 cup of nettles boasts 6 grams of dietary fiber and close to 430 milligrams of calcium. It's a good source of magnesium and offers some iron and potassium as well.

Purslane

This super-hardy green grows almost anywhere from the garden to gravel and reproduces rather easily. While it is despised by many gardeners, purslane is actually a good source of vitamin A and potassium and has a little bit of several vitamins and minerals — including magnesium, calcium, folate and iron — all for only 21 calories per cup cooked. It’s known to impart a slightly tart or citrusy flavor, and the stems and leaves can be added to salads or slightly cooked and enjoyed as greens or in soups.

Sorrel

This perennial herb with leaves that look similar to spinach can taste sour due to its oxalic acid content. Young leaves, which have a milder flavor, can be used in salads and the older, larger leaves work best in soups and stews. Sorrel is high in vitamin A, and it also provides some magnesium, potassium and calcium.

As is the case with other dark green, leafy vegetables, wild greens can be high in vitamin K. If you're taking an anticoagulant medication (blood-thinning drug), eating consistent amounts of vitamin K is extremely important. Too much or too little can affect how your blood clots. Check with your doctor or registered dietitian nutritionist before making any changes in your diet if you are taking an anticoagulant medication.",food-groups
Start a Container Garden with Your Family,https://www.eatright.org/food/planning/food-security-and-sustainability/start-a-container-garden-with-your-family,"Contributors:Andrea Johnson, RD, CSP, LDN
Reviewers:Academy Staff RDNs
Published:April 18, 2018
Reviewed:March 13, 2025","Research shows children who are exposed to hands-on gardening (including at school and in their communities) eat significantly more vegetables. Get the entire family involved in the fun by starting a home garden!

A Fun Alternative

Does the space you have available at home limit your ability to garden? Or, are you worried about poor soil quality and neighborhood regulations? No worries, you can still plant a container garden! Container gardening is a great way to connect kids to where their food comes from. And, eating what you grow is a fun and wonderful experience for the whole family.

Choosing a Container

Barrels and buckets work well, and some people even use items such as wheelbarrows for containers. Hanging baskets are good options for small spaces. Clay pots can work for plants that don't need much soil. Match the size of the containers to the depth and amount of soil needed for the plants you want to grow, using seed packets as references. Before using a wood container, get advice from a local hardware store about safe types to use, as some woods may be treated with harmful chemicals. Similarly, avoid using containers that previously held toxic materials.

Finding a container with adequate drainage is key. If your container doesn't have holes in it, make a few half-inch holes near the bottom to allow water to run out. This will keep plant roots from rotting. To protect surfaces, you can put a saucer under the container to catch water — be sure to empty it regularly.

Planting the Crops

Start with a mixed blend of soil for best results, and consider starting with something easy to grow — such as sugar snap peas or sweet cherry tomatoes. Or try any vegetable that your child is interested in growing. Seed packets will tell you the best times to plant different crops. You can start seedlings inside and transplant them to outdoor containers at the right time. Or, put starter plants from a greenhouse in your container.

Caring for Your Garden

When grown in containers, plants need food in the form of commercial fertilizer or compost materials. Ask the experts at your local garden center or agricultural extension program about the best options for your garden. Container plants also need water often —  up to twice per day in hot weather. Pinch off dry leaves and buds to make room for healthy new ones to thrive.

Then, when harvest time comes, celebrate by taking a bite of your delicious produce!",planning
Top Tips for Safe Stuffing,https://www.eatright.org/food/cultural-cuisines-and-traditions/holidays-and-celebrations/top-tips-for-safe-stuffing,"Contributors:Jackie Newgent, RDN, CDN
Reviewers:Academy Staff RDNs
Published:November 01, 2022
Reviewed:October 16, 2024","Whether you call it stuffing or dressing, a holiday meal doesn't seem complete without it. Stuffing provides that special, comforting and memorable component to the meal. Not everyone agrees on the exact ingredients that go into the perfect stuffing. However, everyonedoesagree that stuffing needs to be prepared safely so your holiday doesn't provide vivid stories of food poisoning.

The Basics of Stuffing Preparation

To prepare stuffing safely and help ensure only fond food memories result, proper planning is key. First, determine how much stuffing you need. When serving individual-sized portions, like boneless chicken breasts, pork chops or other entrees, plan for about ½ cup of prepared stuffing per serving. If stuffing whole poultry, plan for about ½ to 1 cup of prepared stuffing per pound of uncooked poultry.

Also, you'll need a food thermometer for determining when stuffing is safely cooked to a minimum internal temperature of 165°F. Use this temperature as a guide, whether you serve stuffing separately in a casserole dish or stuffed into poultry or meat. Bacteria can survive and thrive in stuffing that hasn't reached this temperature, increasing your risk of food poisoning. While it may be traditional to cook stuffing inside of poultry or meat, it can also take longer for it to reach the appropriate temperature. For maximum safety, consider cooking stuffing in a separate dish.

Stuffing Preparation: Do's and Don'ts

Once your meal is planned and your ingredients and food thermometer are ready, deliciousness awaits. Follow these tips to help ensure you and your loved ones safely enjoy the succulence of stuffing.

As soon as you've prepped the stuffing, cook it immediately. If you prefer to pre-prep stuffing in advance, freeze rather than refrigerate the uncooked mixture.

When stuffing the large cavity of fresh or thawed whole poultry, use a moist stuffing mixture rather than a dry one. Spoon it loosely into the cavity to allow for proper cooking. Although it may be tempting, avoid over-stuffing the bird.

For stuffing recipes that include poultry, shellfish or meat, cook these raw ingredients before adding them into the stuffing.

After the inner part of the stuffed poultry thigh and the center of the stuffing have reached 165°F, let the cooked poultry stand for 20 minutes to complete the cooking process; then remove the stuffing and carve the poultry.

Refrigerate any leftover foods that are perishable within two hours.

If you have leftover stuffing cooked within the poultry cavity, store the stuffing in a separate, sealed container. You don’t need to remove the stuffing from smaller cuts of meat, like pork chops or single portion cuts of meat. Stuffing may be refrigerated for up to three or four days, or frozen for longer storage. The same timing applies for stuffing that is cooked separately, too.

Be sure to reheat any leftover stuffing and use a food thermometer to make sure it reaches 165°F once again before eating it.",cultural-cuisines-and-traditions
Nifty After-School Snack Ideas,https://www.eatright.org/food/planning/meals-and-snacks/nifty-after-school-snack-ideas,"Reviewers:Academy Staff RDNsPublished:August 15, 2022Reviewed:January 16, 2024
Published:August 15, 2022Reviewed:January 16, 2024
Reviewed:January 16, 2024","A planned after-school snack is one way to help kids achieve nutrition goals. Plus, for kids with events directly after school, they'll likely need a snack before they begin practice and sport activities.

It's snack time!

A snack is only as good for your kids as you make it. That means providing snacks with as many vitamins and minerals as possible without overdoing it on the calories. Luckily nutrient-rich food can be absolutely delicious. Try these ideas for fun, flavorful after-school snacks:

Scrambled parfait olé. Toast a slice of whole-grain bread. Scramble an egg. Layer in a heatproof sundae glass with chunky salsa.

Hummus fondue. Stir low-sodium vegetable broth into hummus until fondue-like. Serve cool with cubes of fresh whole-grain bread and cucumber on bamboo skewers.

Chips 'n' ""favorite fruit"" salsa. Have your child choose a seasonal fruit. Finely chop it and stir ½ cup fruit with ¼ cup salsa. Serve with whole-grain corn tortilla chips — or grilled chicken strips.

Orange bowl. Scoop out segments from a large orange half. Cut a sliver off the rind on the bottom so it sits flat. Fill the orange bowl with whole-grain cereal and milk of choice. Place orange segments around it like they're sun rays.

Burger kebabs. Cook a veggie or turkey burger; cut into bite-size pieces; thread pieces onto bamboo skewers with cherry tomatoes and whole-grain pita triangles. Drizzle with ketchup or mustard.

Smoothie soup. Blend 1 cup frozen fruit of choice with ½ cup each vanilla yogurt and 100% fruit juice of choice. Serve as chilled soup in a bowl or cantaloupe ""bowl.""

Ant attack. Spread a mixture of ¼ cup low-fat cream cheese and 2 tablespoons salsa onto a whole-wheat tortilla. Top with shredded leafy greens and scallions (""grass"") and black beans (""ants"").

Packing Snacks Ahead of Time

If you need to pack snacks for your child to take to school, choose options that are still safe to eat at the end of the school day. Foods should not sit out unrefrigerated for more than two hours or for more than one hour when the temperature is 90 degrees Fahrenheit or above.

If you're sending kids to school with an after-school snack and a refrigerator isn't available, pack nourishing, shelf-stable foods such as:

Breads/grains. Single-serving boxes of whole-wheat cereal and trail mix, energy bars, granola bars, cereal bars, whole-wheat bagels and popcorn without added butter.

Fruits and vegetables. Carrot and celery sticks and other cut-up raw vegetables, grapes, cherry tomatoes, single-serve applesauce, washed whole fruit (apples, peaches, bananas), dried fruit mix and 100% juice boxes.

Teach your children to carefully wash their hands with soap and water for at least 20 seconds before eating or handling food. Include a packet of moist towelettes in your child's lunch to serve as a friendly reminder to clean up before lunchtime.",planning
Food Tips for Summer Travel with Kids,https://www.eatright.org/food/planning/away-from-home/food-tips-for-summer-travel-with-kids,"Contributors:Jill Weisenberger, MS, RDN, CDE, FAND
Reviewers:Academy Staff RDNs
Published:July 11, 2022
Reviewed:June 13, 2023","Long-anticipated summer travel is not without its nutritional challenges, and adding young children to the mix multiplies those challenges. There's more to consider than packing a few extra snacks and baby wipes. Follow these tips for a healthy, happy and nourishing vacation with kids.

Road Trip

Logging a lot of miles in the car may have your kids asking for snacks to ease the boredom. Anticipate this, and be prepared. Work with your kids on a list of boredom-busting activities including games, music, videos, coloring books and more. Before starting the car, review the day's schedule. Explain when and where you'll eat and make a strong effort to stick to your normal eating schedule.

Pack some of these travel-friendly foods for children over the age of 4, as some may pose a choking risk for younger children. If your child is at risk for choking, enjoy your food at a rest stop so you can supervise while eating.

Keep perishable items in a cooler with ice to reduce your chances of foodborne illness when on vacation.

Sliced bell peppers, cucumbers or other easy-to-eat veggies

Applesauce

Dried and fresh fruit

Popcorn

Trail mix

Peanut butter sandwiches

Whole-grain crackers

Low-fat milk boxes*

100% fruit or vegetable juice

Low-fat yogurt*

Cheese sticks*

Cottage cheese*

*If your kids don't eat dairy products, learn more aboutnourishing plant-based foodsyou can pack.

Don't forget portable eating utensils and plenty of napkins and wipes.

Have your kids come up with fun meal ideas where they combine their favorite snack with another item you purchase at a restaurant. Kids can combine different lean proteins with whole grains, fruits and vegetables to build a balanced meal or snack that's part retail, part from home. In the end you will save money and eat healthier. Water, milk or a fortified milk alternative are good beverage choices, and even restaurant meals should include fruits and vegetables. If the restaurant doesn't offer good options, fill in with the supply in your cooler.

A Stay at the Beach

Whether you're hitting the beach for a day or staying for a week, the same guidelines apply. Try to stick as closely to your normal eating schedule as possible. Bring a cooler with some of the foods listed above and plenty of ice. Pack ample water and encourage frequent sipping. The hot sun can be dehydrating, and the cool ocean water and tons of fun can distract kids from drinking fluids.

Cruising Along

Food is present constantly on cruise ships — and in big, showy ways. Remind children that just because food is available doesn't mean the family needs to eat it. Be a role model to your kids and encourage them to eat mindfully when they are hungry.

Travel Abroad

If you are traveling far or to places with new types of cultures, work with your family on planning where to eat in advance of your trip. Most restaurants around the world provide nutrition information online so you can plan on choosing the nutritious items that you have researched. Being in a new culture also is a great time to get your family to try new foods.

Visiting Family or Friends

Whether you're traveling with others or staying in their homes, you may run into well-meaning food pushers. Give relatives and friends a kind heads-up to your expectations when it comes to offering food to your children. Help them find other ways to express love and warmth such as reading a story or taking your child for a special outing.",planning
How to Reduce the Risk of Food Poisoning from Seafood,https://www.eatright.org/food/home-food-safety/safe-cooking-and-prep/how-to-reduce-food-poisoning-from-seafood,"Contributors:Esther Ellis, MS, RDN, LDN
Reviewers:Academy Staff RDNs
Published:October 25, 2021
Reviewed:September 17, 2024","Proper handling of seafood can greatly reduce your risk of food poisoning. Keep the following safety tips in mind when buying, storing and preparing seafood.

Buying

Buy fish from reputable sources such as grocery stores and seafood markets.

Purchase fresh fish only if it is properly refrigerated (below 40°F) or displayed on a thick bed of frozen ice.

Check to see that flesh is shiny and firm, not separating from the bone, and the odor is fresh and mild, rather than overly ""fishy.""

Be aware of possible cross-contamination of cooked and raw seafood if displayed in the same case.

Make sure packaged seafood is well-packed and packages are tightly sealed and free of tears.

Avoid packages of frozen seafood containing ice crystals. This is a sign the seafood has previously thawed and been refrozen.

Pick up seafood toward the end of your shopping trip and ask to have it bagged separately from other groceries.

Storing

Refrigerate or freeze seafood immediately after purchasing by wrapping it in cellophane or placing in an air-tight containers.

Store fresh, pasteurized or smoked seafood products in a refrigerator set at or below 40°F. Use a refrigerator thermometer to check the temperature.

Store live clams, oysters, mussels, crabs, lobsters and crayfish in a refrigerator, in well-ventilated containers and cover with a damp cloth or paper towel. Place container in a second bowl filled with ice and store on the bottom shelf of the refrigerator.

Use fresh seafood within two days after purchase or wrap up tightly and freeze it.

Store frozen seafood in a freezer set at or below 0°F until ready to use. Keep it in the original moisture and vapor-proof packages.

Preparing

Keep raw and cooked seafood separate to avoid cross-contamination.

Use two separate cutting boards, one for raw seafood and the other for cooked seafood.

Thoroughly wash your hands, utensils, plates and cutting boards that have touched raw seafood.

Defrost frozen seafood in the refrigerator, under cold running water or in the microwave. Never defrost seafood on the counter.

Cooking

Cook fish to 145°F or until it is opaque and flakes easily with a fork.

If cooking live mussels, clams or oysters, discard any shells that do not open during cooking.

Pregnant individuals, older people, young children and people with weakened immune systems should avoid raw seafood such as:Sushi or sashimiRaw shellfish (oysters, clams, scallops, mussels or ceviche)Seafood ordered undercooked or ""rare"" such as tuna carpaccioRefrigerated smoked seafood, such as salmon, cod, trout, tuna or mackerel, these are usually labeled as ""novo-style,"" ""lox,"" ""kippered,"" ""smoked"" or ""jerky.""

Sushi or sashimi

Raw shellfish (oysters, clams, scallops, mussels or ceviche)

Seafood ordered undercooked or ""rare"" such as tuna carpaccio

Refrigerated smoked seafood, such as salmon, cod, trout, tuna or mackerel, these are usually labeled as ""novo-style,"" ""lox,"" ""kippered,"" ""smoked"" or ""jerky.""",home-food-safety
"Family Meals: Small Investment, Big Payoff",https://www.eatright.org/food/planning/meals-and-snacks/family-meals-small-investment-big-payoff,"Contributors:Esther Ellis, MS, RDN, LDN
Reviewers:Academy Staff RDNs
Published:February 27, 2019
Reviewed:April 22, 2024","If you're concerned about what your child does (or doesn't) eat, the solution could be as close as your kitchen table. Gathering around the table to eat as a family has all kinds of benefits. Family meals allow parents to be role models who create a supportive environment that promotes healthy eating.

Family meals don't just mean better nutrition. Children of families who regularly eat together also are more likely to have higher intakes of fruits and vegetables and have a healthy weight, and are less likely to have behavior problems. Plus, they're closer to their parents. No wonder family meals are on the upswing!

Try these easy-to-follow tips to make family meals happen more often in your home:

Keep it simple:Attempting to make a meal with 20 ingredients is a recipe for disaster. Instead, build a small collection of go-to recipes to help you get in and out of the kitchen in under 30 minutes.

Choose ingredients that multitask:Ingredients you can use for more than one meal can be a major time saver. Instead of making just three chicken breasts, consider making six. This way, you can use the extras in other dishes such as chicken salad or fajitas.

Say ""no"" to takeout:A quick trip to the drive-thru might seem like a speedy way to get dinner on the table, but when eaten frequently over time, it may lack important nutrients while providing too much sodium, saturated fat and added sugar. A simple meal made at home from lean protein, whole grains and fresh, frozen or canned vegetables is more likely to contain the nutrients your family needs.

Make it a habit:Make sure each family member knows that everyone is to be home for dinner at a particular time. When everyone expects to enjoy dinner at 5 p.m. on Sunday, they'll begin to look forward to this family time and will arrange their schedules around it.

It's OK to ask for help:You have a little army of helpers right at your fingertips. Asking kids to set the table, pour drinks or help make a salad doesn’t just make your job easier — it also teaches them that taking the time and effort to eat together as a family is important. Younger kids can practice counting skills by getting the correct number of forks and napkins for the table. Teens love the independence they have when shopping for groceries. Hand them some money and a grocery list and let them pick out an extra vegetable or some whole-grain bread for dinner.

Make it fun:Add some fun and excitement with food themes. Throw a blanket on your family room floor and enjoy a picnic. Let everyone choose a theme and you'll see that your choices are endless. Now that you're enjoying the meal, keep everyone involved in conversations by asking each person to share something that happened during the day or week that was funny, weird, scary, good or bad.

Start your new family meal tradition today by making a commitment to eating at least one meal together each week. Many families look forward to and love their Sunday dinner tradition. Before you know it, family dinner will be a time that everyone looks forward to!",planning
Advice for Holiday Cooks,https://www.eatright.org/food/cultural-cuisines-and-traditions/holidays-and-celebrations/advice-for-holiday-cooks,"Contributors:Esther Ellis, MS, RDN, LDN
Reviewers:Academy Staff RDNs
Published:December 18, 2020
Reviewed:August 29, 2023","Whether you're an experienced cook or preparing to host your first holiday gathering, a little food safety advice can go a long way in promoting a healthy and happy holiday dinner.

Avoid Under and Overcooking

Cooking meat to proper internal temperatures ensures the safety of your holiday meal as well as the taste. To make sure your holiday turkey, ham or other dishes are safe and delicious,use a food thermometer to check for doneness.

Watch the Clock

Many holiday meals are buffet or potluck-style. After you set your spread, be sure to set your timer. After two hours, harmful bacteria can multiply rapidly, putting you and your guests at risk of food poisoning. Keep your holiday smorgasbord safe by promptly refrigerating foods below 40°F within two hours. Or, consider keeping a fresh set of food in the fridge and swapping it out at the two-hour mark.

To Stuff or Not to Stuff

Many people cook stuffing inside their holiday turkey but some don't know the proper temperature to which it should be cooked. A whole turkey should reach a minimum internal temperature of 165°F. Check the temperature at the thickest part of the breast, innermost part of the thigh and innermost part of the wing with a thermometer to ensure it's been fully cooked.

Consider cooking the stuffing separately from the bird for uniform doneness and to reduce the risk of undercooked food. If you do choose to cook the turkey and stuffing together, make sure the stuffing also reaches 165°F.

Savoring Leftovers

Eating leftovers from a holiday meal is sometimes as traditional as the meal itself. Whether you reheat leftovers at home or pack a ""leftover lunch"" to take to work or school, follow steps to help keep food safe and delicious.

Always reheat leftover foods to an internal temperature of 165°F and make sure food is not left out of refrigeration for more than two hours. Pack perishable lunch foods in an insulated bag and add an ice pack to make sure foods stay properly chilled.

Festive Twist

A festive holiday drink may not be complete without a colorful garnish of lime or orange. But do you remember to wash fruit before adding it to your drink? Wash ready-to-eat fruits such as pears and plums and don't forget to wash fruits with skin such as limes, oranges and lemons as well. This will help to eliminate harmful bacteria that can spread during peeling or cutting.",cultural-cuisines-and-traditions
6 Tips for Better Breakfasts,https://www.eatright.org/food/planning/meals-and-snacks/6-tips-for-better-breakfasts,"Contributors:Esther Ellis, MS, RDN, LDN,  Cordialis Msora-Kasago, MA, RD,  Grace Derocha, MBA, RD, CDCES,  Su-Nui Escobar, DCN, RDN, FAND,  Rahaf Al Bochi, RDN, LD and Vandana Sheth, RDN, CDE
Reviewers:Academy Staff RDNs
Published:April 01, 2021
Reviewed:August 22, 2023","We’ve all experienced ""morning madness"" — whether it's a busy commute or working with picky eaters, many things can make for a stressful morning. Breakfast, however, is really an important meal!

Research shows that breaking an overnight fast with a balanced meal can make a significant difference in overall health and well-being, in particular for children and teens. Eating a smart breakfast can help improve behavior and school performance.

The good news is that healthy breakfast options are available no matter what morning hurdles you face. Make time for your morning meal with these simple solutions.

If You Wake Up on Time, Enjoy...

Scrambled Eggs: Serve with fruit and whole-grain toast. Mix in extra vegetables such as spinach and mushrooms when cooking the eggs.

Whole-Grain Waffles: If you have a waffle iron, try a whole-grain waffle mix from the grocery store for a special treat. Serve topped with fresh fruit.

Nigerian Egg Stew with Boiled Yams: Egg stew is quick and easy to make, combining beaten eggs, tomatoes and a mixture of vegetables such as chopped bell pepper and onion. Serve with a side of boiled yams.

Porridge: Use millet, sorghum or maize and add spices like cinnamon or ginger.

VietnameseBanh Mi Op La: Havebanh mibreakfast-style!Banh mi op latranslates to “omelet bread” and is similar to a fried egg sandwich. Include vegetables such as tomato, pickled carrot, cucumber and cilantro and sauces such as soy sauce and hot chili sauce.

Poha:Pohais a flattened rice, often eaten for breakfast in Maharashtra, a state of India. This quick-cooking recipe is often mixed with green chiles and onion or potato, plus various spices such as turmeric, mustard seeds, coriander leaves and curry leaves. Add roasted peanuts for extra protein and crunch.

If You Hit the Snooze Button One Time, Eat...

English Muffin Sandwich: Toast a whole-grain English muffin. Put low-fat cheese and sliced deli ham on the toasted muffin. Warm the sandwich in the microwave to melt the cheese. Grab a piece of fruit to round out the meal.

Breakfast Tacos: Scramble and cook eggs or egg whites. Serve eggs with beans on a tortilla. For additional toppings, add salsa and low-fat cheese.

Classic Cereal Gets an Upgrade: Cut up some fresh fruit and add to an unsweetened breakfast cereal.

Yogurt Parfait: Layer yogurt with fresh or frozen fruit and granola or whole-grain cereal.

If You Hit the Snooze Button Two (or More) Times, You Can Still Break the Fast...

Instant Oatmeal: Look for varieties without added sugar and just add boiling water. Stir in dried cranberries and almonds.

45-Second Scrambled Eggs: Put eggs and a splash of milk in a bowl, whisk it up and put it in a microwave for 30 seconds. Stir and put back in for another 10 seconds.

Peanut Butter Sandwich: And, grab a banana while you're at it.

Cream Cheese on Whole-Grain Bread: Try it on a bagel or tortillas.

30-second Smoothie: Blend low-fat milk, frozen strawberries and a banana for a quick smoothie to enjoy with a bran muffin.

Enjoy a plate of cheese, olives, bread and fig or apricot jam.

If Your Time is Tight in the Morning, Get Organized Ahead of Time.

Ready-Set-Go: The night before, make a breakfast plan as you clean up from dinner. Set the table and prepare your cooking utensils the night before.

Omelets or Frittatas: Prepare fresh vegetable omelets or frittatas ahead of time to reheat all week long.

Brown Bag Breakfast: Grab a banana, a bag of trail mix made with whole-grain cereal, shelled pistachios and a favorite dried fruit (try diced apricot, pineapple or mango).

If Your Picky Eater Needs Coaxing...

Instead of Doughnuts: Offer whole-grain toaster waffles or pancakes. Add other foods such as low-fat milk and fruit to ensure some extra nutrition.

Banana Dog: Spread a couple of tablespoons of peanut or almond butter on a whole-grain hot dog bun. Peel a banana, place inside the bun and eat it like a hot dog. Pair this with low-fat or fat-free milk.

Gobble, Gobble, Gobble Bacon: Switch to turkey bacon, which is much lower in fat than traditional bacon.

Toast with Peanut Butter: Use whole-grain toast to boost fiber and use peanut butter for a morning protein boost. Add a glass of low-fat milk or 100% orange juice.

Not So Sugary Cereals: Substitute low-sugar, whole-grain cereals and pair with fresh or frozen berries.

Fresh Fruit: bananas, kiwi, pears, apples, mangoes, melon, grapefruit or whatever is in season.

Savory Breakfast Foods: The best breakfast for kids is the breakfast they'll eat, and that doesn’t mean they need to be traditional American breakfast foods. If your child prefers savory to sweet, there are plenty of foods that can be encouraged, too.

If Your Little One Doesn't Eat Much In The Morning...

Spread It Out: Have your child eat a piece of fruit and drink a glass of low-fat milk before they leave the house. Then, when they get to school, they can have a small snack; such as an oatmeal muffin or a low-sugar breakfast bar.

School Breakfasts: Many schools serve a variety of nutritious breakfasts for kids. If this is available in your area, encourage your children to take advantage of these options.

Easy Does It: Put breakfast fixings in an easy-to-grab place. Put the cereal on a lower shelf in the pantry so younger kids can reach it easily, and place fruit in a bowl on the counter where kids (and parents) can easily grab something nutritious on their way out the door.

Role Model It: If your child sees you making time to eat a healthy meal, they’ll be more likely to follow your healthy example.

With these easy and family-friendly healthy breakfast tips, you can help your family rise, shine and get ready for a busy day.",planning
Washing Leafy Greens,https://www.eatright.org/food/home-food-safety/wash-and-separate-foods/washing-leafy-greens,"Contributors:Jackie Newgent, RDN, CDNPublished:August 28, 2020Reviewed:August 31, 2020
Published:August 28, 2020Reviewed:August 31, 2020
Reviewed:August 31, 2020","From arugula to watercress, leafy greens are fresh, beautiful, tasty and healthful. They're popular, too. Over the past several decades, salads have gone from simple bowls of iceberg lettuce to glorious culinary spectacles in the center of the plate. Greens such as spinach and kale once were primarily served steamed or sautéed as sides, but are now found in cooked and raw preparations, from smoothies to desserts. There's one golden rule that applies to any leafy greens: Between purchasing and plating, washing them properly is key!

Leafy greens need to be handled safely just like any other food. And somefoodborne  illnesseshave been related to fresh leafy greens. Rinsing produce helps to remove some of the dirt and germs that may be present. This step and cooking are considered safer alternatives for vegetables that pose a higher risk of foodborne illness.Proper refrigerationis another important step. Perishable foods, including pre-washed or pre-cut produce, as well as cooked fruits and vegetables, should be refrigerated within 2 hours or within 1 hour, if the temperature is 90° Fahrenheit or above. Food safety for those at greater risk for food poisoning may include additional precautions.

Top Tips for Washing Leafy Greens

The first step in preparation of fresh greens, whether produced organically or conventionally, purchased from a farmers market or supermarket, served cooked or raw, is to wash them properly. Here's how:

Always start with clean hands. Wash your hands for 20 seconds or more with soap and warm water.

Cut away any damaged areas on leaves or stems before preparing or eating the greens. If something seems rotten, discard it. Avoid cross-contamination by using a clean knife to chop or shred the leafy greens after they have been washed and dried.

If leafy greensare notlabeled as ""pre-washed"" or ""ready-to-eat,"" thoroughly wash them under running waterjust beforechopping, cooking or eating. This will help reduce the presence of microorganisms.Hint: If you wash leafy greens before storing, you can potentially promote bacterial growth and enhance spoilage.

If lettuce has a core, such as iceberg lettuce, remove it before washing.

When you have loose leaves, such as mesclun, that can't easily be held under cold running water, use a colander or a salad spinner. Toss them around under the running water and repeat. Using a sink filled with water to wash produce is never recommended.

Never wash leafy greens with soap, detergent or bleach, since these can leave residues that are not meant to be consumed. The U.S. Food and Drug Administration doesn't recommend using commercial produce washes because these also may leave residues.

If leafy greensarelabeled as ""pre-washed"" or ""ready-to-eat,"" washing them is not necessary.

After washing fresh greens, pat them dry with paper towels or a freshly clean kitchen towel — or use a salad spinner — to help remove excess liquid.",home-food-safety
